作答ID,用户ID,开始时间,结束时间,作答时长,作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,Synchronicity,Group,Edu,Education,Language,USEOFAI,Synchronicity_1,Synchronicity_2,Synchronicity_3,Synchronicity_4,Synchronicity_5,Synchronicity_6,Synchronicity_7,Synchronicity_8,Synchronicity_9,Synchronicity_10,Synchronicity_11,Synchronicity_12,Relevance_6,Relevance_7,Relevance_8,Relevance_9,Persuasiveness_4,Persuasiveness_5,Persuasiveness_6,Excitement_4,Excitement_5,Excitement_8,Excitement_9,Referencing_1,Referencing_4,Referencing_5,PrivacyConcern_1,PrivacyConcern_2,PrivacyConcern_3,PrivacyConcern_4,PrivacyConcern_5,PrivacyConcern_6,PrivacyConcern_7,PrivacyConcern_8,DisadvantagingTarget_1,DisadvantagingTarget_2,DisadvantagingTarget_3,Autheticity_1,Autheticity_2,Autheticity_3,Trustworthiness_1,Trustworthiness_2,Trustworthiness_3,Trustworthiness_5,Trustworthiness_6,AwarenessGenAI_1,AwarenessGenAI_2,AwarenessGenAI_3,AwarenessGenAI_4,Colonisation_ExcessiveManipulation4,Colonisation_ExcessiveManipulation5,Colonisation_ExcessiveManipulation6,Colonisation_ExcessiveManipulation7,Reflexivity_Potential4,Reflexivity_Potential5,Reflexivity_Potential6,Reflexivity_Potential9,Engagement_Info1,Engagement_Info2,Engagement_Info3,Engagement_Emotion1,Engagement_Emotion2,Engagement_Emotion3,Engagement_Behaviour1,Engagement_Behaviour2,Engagement_Behaviour3,Recall_Brand,Recall_Influencer,ResponseTime1,ResponseTime2,ResponseTime3,PRIVACYCONCERN,DISADVANTAGING,AUTHETICITY,COLONISATION,REFLXIVITY,AI_REALISATION,PERCERIVED_SYNCHRONICITY,CAT_PRIVACYCONCERN,CAT_DISADVANTAGING,CAT_AUTHENTICITY,CAT_COLONISATION,CAT_REFLEXIVITY,CAT_AI_REALISATION,CAT_AUTHETICITY
NPXjv48X1nW,xMoRDZNe,2025-01-08 19:33:26,2025-01-08 19:47:40,854,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,58.247.135.114,121.4221500,31.1667270,上海市,市辖区,COMPUTER,Windows,Chrome,1536px*864px,1,5,5,2,1,3,4,5,5,4,4,3,5,5,4,4,4,5,3,4,4,4,5,4,4,5,4,4,4,4,5,3,2,2,3,3,3,4,3,4,2,3,3,4,4,4,4,5,4,4,3,4,5,5,4,5,3,2,4,3,4,2,4,4,5,4,4,4,5,4,4,3,5,5,59678.6,68760,30826.4,3.11111111111111,3,4,3.5,3.57142857142857,4.5,4.33333333333333,0,1,1,1,0,1,1
Q1k55GWJNpQ,WMRWRBP7,2025-01-08 19:27:41,2025-01-08 19:42:01,860,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,60.7.108.68,119.5919001,39.9412726,河北省,秦皇岛市,COMPUTER,Windows,Chrome,1707px*1067px,1,5,5,2,1,3,4,4,4,4,4,3,4,5,4,3,3,4,4,3,4,4,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,2,3,4,2,3,3,2,3,2,2,2,2,3,2,5,5,80166.5,11509,243060.5,3.88888888888889,3.14285714285714,3.75,3,3,4,3.83333333333333,1,1,1,1,0,1,0
Q1k5O5z95wQ,RMW5RY0L,2025-01-08 18:19:12,2025-01-08 18:28:45,573,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,59.56.230.154,118.4790340,24.7029360,福建省,泉州市,COMPUTER,Windows,Chrome,1920px*1080px,1,5,5,4,1,3,4,5,5,3,4,4,5,4,5,3,5,4,4,4,5,4,4,4,5,5,3,5,4,4,5,5,2,1,1,3,2,2,1,2,2,1,2,4,5,5,4,5,4,5,3,4,5,5,4,3,1,2,2,3,4,4,5,4,5,5,4,4,3,5,4,4,5,5,15577.8,16735.5,58658.8,1.77777777777778,1.57142857142857,4.375,2,4,4.5,4.25,0,0,1,0,1,1,1
WQ2ADJx1jNB,0eynDYBM,2025-01-08 16:20:27,2025-01-08 16:32:09,702,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,112.193.7.11,104.0781105,30.6602396,四川省,成都市,COMPUTER,Windows,Chrome,1440px*900px,1,5,4,5,1,3,4,5,4,4,5,4,4,5,4,4,5,5,4,4,4,5,4,4,5,5,4,4,4,4,5,4,3,2,2,2,1,3,2,2,2,2,1,4,4,4,4,5,4,4,3,4,4,3,3,2,1,2,2,4,4,4,5,4,4,5,4,5,5,4,4,4,5,5,16974.2,39375.1,72416.4,2.22222222222222,1.42857142857143,4,1.75,4.28571428571429,3.5,4.41666666666667,0,0,1,0,1,0,1
Q1knb1ZgV6q,5M2xBQ8L,2025-01-08 12:39:32,2025-01-08 12:52:31,779,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,113.100.48.137,113.5332770,23.8661520,广东省,清远市,COMPUTER,Windows,Chrome,1280px*800px,0,5,4,2,1,3,4,3,4,3,4,4,4,4,3,3,3,4,1,1,1,1,2,2,1,1,1,1,1,4,1,1,5,3,5,5,5,5,4,3,2,2,2,3,3,2,3,3,2,3,3,5,5,5,3,4,2,2,4,3,4,4,4,1,4,1,1,1,1,1,1,1,12,5,18645,51142.2,30766,4.11111111111111,2.57142857142857,2.75,3,3.85714285714286,4.5,3.58333333333333,1,1,0,1,1,1,0
NPX2d0Kl0lR,WMR3EQP7,2025-01-08 10:06:15,2025-01-08 10:17:33,678,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,59.46.215.3,121.6672780,38.9272340,辽宁省,大连市,COMPUTER,Windows,Chrome,1920px*1080px,0,5,4,2,1,3,4,4,4,2,3,4,3,5,5,5,4,4,4,2,2,2,4,4,4,4,4,2,2,3,4,4,4,4,5,5,5,4,4,4,2,2,2,2,2,2,4,4,4,5,2,4,3,4,4,2,2,2,2,4,5,4,4,5,4,4,4,4,4,5,5,4,12,5,41013.1,20500.7,24381.2,4.33333333333333,2,3.125,2,4.14285714285714,3.75,3.91666666666667,1,0,0,0,1,0,0
WQ22d4n9XYE,qM693OJe,2025-01-08 08:47:01,2025-01-08 09:05:10,1089,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,114.220.19.216,120.6458205,31.3249393,江苏省,苏州市,COMPUTER,Windows,WeChat,1920px*1080px,0,5,4,2,1,3,2,2,2,4,4,3,4,5,2,3,4,4,2,1,2,1,3,2,2,2,1,1,2,4,2,2,4,4,4,5,4,4,4,2,2,2,2,4,4,4,3,4,4,2,2,5,4,4,4,4,4,2,4,2,2,2,2,2,4,2,2,2,2,2,1,2,12,5,62408.7,53015.5,71252.5,3.88888888888889,2.14285714285714,3.375,3.5,2.57142857142857,4.25,3.25,1,0,1,1,0,1,0
Q1kkGG5VXDB,RMWoQnrM,2025-01-08 08:13:11,2025-01-08 08:30:23,1032,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,120.231.136.153,113.2190860,23.3703560,广东省,广州市,COMPUTER,Windows,Chrome,1536px*864px,0,5,3,4,1,3,4,5,5,4,4,5,5,4,5,5,5,4,4,4,4,4,5,5,5,5,4,3,4,4,4,5,2,1,2,3,3,4,3,2,2,2,1,4,4,4,3,4,4,5,4,4,5,5,3,1,2,1,1,3,4,3,4,3,3,4,4,4,5,4,4,3,12,5,54361.4,4914.3,27846.1,2.44444444444444,1.57142857142857,4,1.25,4,4.25,4.58333333333333,0,0,1,0,1,1,1
mNVVmqvPg8n,kMrqm96e,2025-01-08 04:01:47,2025-01-08 04:16:07,860,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,121.35.102.158,114.0628150,22.5531840,广东省,深圳市,COMPUTER,Windows,Chrome,2560px*1440px,0,5,4,4,1,3,3,4,4,5,4,5,4,4,5,4,5,4,5,4,4,5,5,5,4,5,4,4,5,4,4,5,2,1,2,2,1,2,1,1,2,1,1,4,5,5,4,4,5,4,5,2,3,2,2,2,1,2,2,4,4,5,4,4,5,4,4,4,5,5,4,4,12,5,36609.8,35196.8,32999.9,1.55555555555556,1.42857142857143,4.5,1.75,4.42857142857143,2.25,4.25,0,0,1,0,1,0,1
WQ2XR3J2w9B,Bep3AnXL,2025-01-07 23:58:40,2025-01-08 00:11:09,749,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,58.194.169.8,118.3363903,35.0525874,山东省,临沂市,COMPUTER,Windows,Firefox,1280px*720px,0,5,4,2,1,2,4,4,3,3,5,4,4,5,4,3,4,5,3,3,3,4,4,5,4,3,3,3,4,4,4,4,4,4,4,5,5,4,4,4,4,4,3,4,4,4,4,4,5,4,4,4,4,3,3,4,3,3,4,4,5,4,4,4,5,4,4,4,4,5,4,4,12,5,23555,25360,41256,4.22222222222222,3.71428571428571,4.125,3.5,4.14285714285714,3.5,4,1,1,1,1,1,0,1
WQ2XbJnpjzr,WLGoYXNL,2025-01-07 23:18:22,2025-01-07 23:33:25,903,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,120.219.114.87,113.8284284,34.0092877,河南省,许昌市,COMPUTER,Windows,Chrome,1680px*1050px,0,5,4,4,1,3,2,3,2,1,2,1,1,3,2,1,2,1,4,4,5,4,4,4,5,4,4,5,5,4,5,4,1,2,2,1,2,1,1,2,1,2,1,5,4,5,4,5,5,5,4,5,4,4,3,2,1,2,2,4,5,4,4,4,5,4,5,4,4,5,4,5,12,5,65434.35,51209.39,49649.155,1.44444444444444,1.42857142857143,4.625,1.75,4.28571428571429,4,1.75,0,0,1,0,1,1,1
vwkVA08OGz3,5LmZqxde,2025-01-07 22:48:20,2025-01-07 23:04:27,967,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,113.117.145.226,113.3903003,22.5155197,广东省,中山市,COMPUTER,Windows,WeChat,2048px*1152px,0,5,3,3,1,3,2,2,1,2,3,2,2,3,1,2,1,4,3,4,4,5,4,2,3,2,2,5,4,4,5,4,2,4,2,1,1,2,2,3,1,2,2,4,4,5,4,5,5,4,4,4,5,5,5,2,1,2,2,5,3,5,3,4,5,5,4,3,5,4,4,5,12,5,58560.7,63328.1,25483.5,2,1.57142857142857,4.375,1.75,4,4.75,2.08333333333333,0,0,1,0,1,1,1
oGmNVnQyQ4O,neP2REd7,2025-01-07 22:41:37,2025-01-07 22:59:19,1062,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,223.85.149.95,105.0648290,29.6010160,四川省,内江市,COMPUTER,Windows,Chrome,1280px*720px,0,5,5,5,1,3,4,4,4,4,5,4,5,5,5,4,4,4,5,4,5,4,4,4,4,5,4,4,4,4,4,3,2,2,3,3,3,2,3,3,2,2,2,4,4,4,5,5,4,4,4,3,4,4,3,3,2,2,2,4,5,4,5,4,4,5,4,4,4,3,5,4,12,5,269467.4,66491.1,33954.3,2.55555555555556,2,4.25,2.25,4.28571428571429,3.5,4.33333333333333,0,0,1,0,1,0,1
lAGJOrEEYp9,BMD5wlk7,2025-01-07 22:32:43,2025-01-07 22:47:30,887,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,61.54.184.46,115.0221563,35.7626452,河南省,濮阳市,COMPUTER,Windows,WeChat,1366px*768px,0,5,4,3,1,3,1,2,1,1,2,2,1,2,2,2,1,1,5,5,4,4,4,4,5,5,4,5,3,4,4,4,2,2,1,2,1,2,2,2,2,2,1,4,5,4,3,2,3,2,1,4,5,4,3,2,2,1,2,3,4,4,4,3,4,4,4,5,5,4,5,4,12,5,22149.6,12109.6,23269.7,1.88888888888889,1.57142857142857,3,1.75,4.14285714285714,4,1.5,0,0,1,0,1,1,0
bo3dDxvbz5J,xeb0rQX7,2025-01-08 00:22:28,2025-01-08 00:30:47,499,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,112.97.61.223,113.9550870,22.6094060,广东省,深圳市,COMPUTER,Windows,Chrome,1276px*716px,1,6,5,4,1,3,4,5,5,4,4,4,5,4,5,5,4,5,5,5,4,5,4,5,4,4,4,5,4,4,4,5,2,1,2,2,1,1,2,2,2,1,1,4,5,4,5,5,4,5,4,4,4,5,4,2,1,1,1,4,5,5,5,4,5,5,4,5,4,5,4,4,6,6,62310.9,10942.3,39438.7,1.66666666666667,1.42857142857143,4.5,1.25,4.57142857142857,4.25,4.5,0,0,1,0,1,1,1
Xy4r6vKqp9B,KLOkq8AL,2025-01-07 23:08:29,2025-01-07 23:22:26,837,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,124.164.43.229,112.8736746,35.4932840,山西省,晋城市,COMPUTER,Windows,Chrome,1280px*720px,1,6,4,5,1,2,2,3,2,1,2,3,2,4,3,2,3,2,2,1,2,1,1,2,1,3,2,2,5,3,4,4,3,2,3,4,4,3,2,2,3,2,2,2,3,2,4,3,3,2,3,5,4,3,3,2,3,2,1,3,4,3,4,3,4,3,2,1,3,1,2,2,6,6,29995.9,20199.1,28755.7,2.66666666666667,3,2.75,2,3.57142857142857,3.75,2.41666666666667,0,1,0,0,0,0,0
WQ2XvQamNmE,VMJpmZnL,2025-01-07 23:01:02,2025-01-07 23:14:23,801,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,123.54.26.18,115.6447667,34.3999827,河南省,商丘市,COMPUTER,Windows,Chrome,1920px*1080px,1,6,4,3,1,3,5,5,4,4,5,4,5,4,5,5,4,4,4,5,4,5,5,5,4,4,4,5,4,4,5,4,2,2,1,1,2,1,2,2,2,2,1,4,5,4,5,4,4,4,5,5,4,5,4,1,2,1,2,5,4,4,5,5,5,4,4,5,4,4,4,5,6,6,12586.1,12324.3,54716.9,1.55555555555556,1.57142857142857,4.375,1.5,4.42857142857143,4.5,4.5,0,0,1,0,1,1,1
bo3dqP1jAYk,5LmZqxde,2025-01-07 22:30:42,2025-01-07 22:47:37,1015,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,113.117.145.226,113.3903003,22.5155197,广东省,中山市,COMPUTER,Windows,WeChat,2048px*1152px,1,6,3,3,1,3,4,5,4,4,5,4,5,4,4,4,5,5,3,5,4,4,5,5,4,5,5,3,4,4,4,2,4,4,3,2,2,5,2,2,2,1,1,4,4,5,5,4,4,5,4,4,5,5,4,2,2,1,1,3,4,4,5,4,5,4,4,5,5,5,4,4,6,6,119602.4,47535.9,28642.9,3,1.57142857142857,4.375,1.5,4,4.5,4.41666666666667,0,0,1,0,1,1,1
mNVp9nKA1Qn,Ke5n0PnM,2025-01-07 22:23:36,2025-01-07 22:43:07,1171,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,221.197.232.118,117.1873170,39.0921730,天津市,市辖区,COMPUTER,Windows,Chrome,1366px*768px,1,6,5,5,1,3,5,4,5,3,4,4,5,3,4,3,4,5,5,4,3,4,4,5,5,4,4,4,3,4,5,4,2,2,3,3,1,2,2,1,2,3,2,4,5,4,4,5,3,4,5,4,5,4,3,3,1,2,3,3,5,3,3,3,4,5,4,5,4,3,5,4,6,6,148798.4,110507.9,32796.6,2,2.28571428571429,4.25,2.25,3.85714285714286,4,4.08333333333333,0,0,1,0,1,1,1
nZowrBwRNAR,BMDZdzqL,2025-01-07 22:15:18,2025-01-07 22:27:06,708,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,112.47.97.218,118.5800690,24.8964381,福建省,泉州市,COMPUTER,Windows,WeChat,1536px*864px,1,6,4,4,1,3,3,4,4,3,3,4,3,3,4,4,3,5,2,2,2,3,4,4,3,2,4,3,3,3,3,4,4,3,3,4,5,5,4,4,3,2,2,3,4,4,3,4,3,4,4,3,4,3,4,2,2,2,3,2,4,2,4,3,4,4,3,4,3,3,4,4,6,6,21231.5,9747.3,39656.5,3.88888888888889,1.85714285714286,3.625,2.25,3.28571428571429,3.5,3.58333333333333,1,0,0,0,0,0,0
g90XAdD1lJg,2MdlmNXM,2025-01-08 18:20:31,2025-01-08 18:34:23,832,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,106.44.2.237,108.7713920,34.3708000,陕西省,咸阳市,COMPUTER,Windows,Chrome,1920px*1080px,1,6,4,4,1,3,4,5,5,4,5,5,4,3,3,4,5,4,3,5,4,4,4,5,5,5,3,4,5,5,5,4,2,1,1,2,1,3,1,1,2,1,1,4,5,4,4,5,3,5,4,3,3,3,4,2,2,1,3,4,5,3,4,4,5,5,5,4,5,5,5,4,6,6,13352.6,112318.4,34242.7,1.55555555555556,2.42857142857143,4.25,2,4.14285714285714,3.25,4.25,0,1,1,0,1,0,1
oGmgr4nvVPd,veEmgZ6e,2025-01-08 18:13:49,2025-01-08 18:33:36,1187,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,111.9.174.191,106.0886180,30.8019900,四川省,南充市,COMPUTER,Windows,Chrome,1536px*864px,1,6,4,2,1,3,3,4,4,3,5,5,5,4,4,5,3,5,3,4,5,4,4,5,3,4,2,3,3,2,4,3,5,5,5,5,5,4,5,4,4,4,5,4,3,2,3,4,2,2,4,4,3,4,4,5,4,4,5,2,2,3,4,3,4,4,3,3,3,2,4,2,6,6,17328.5,24763.5,58715,4.77777777777778,4.28571428571429,3,4.5,3.42857142857143,3.75,4.16666666666667,1,1,0,1,0,0,0
nZoqR2Xypln,AM90ymre,2025-01-08 16:33:52,2025-01-08 16:50:16,984,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,171.120.8.79,112.5463272,37.8699291,山西省,太原市,COMPUTER,Windows,Chrome,1920px*1080px,1,6,3,5,1,3,4,5,4,4,4,4,5,4,5,4,4,5,4,4,4,5,5,5,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,3,3,3,4,4,4,4,4,4,4,3,2,2,2,3,5,4,4,4,4,4,4,5,4,5,4,5,4,4,3,4,3,6,6,83985.1,87860.7,26372,4.33333333333333,3.28571428571429,3.875,4.25,4.28571428571429,2.25,4.33333333333333,1,1,1,1,1,0,1
oGmgyw2ndwn,yevdwPv7,2025-01-08 16:26:53,2025-01-08 16:36:58,605,1,iyAfQn,消费者性格与AI视频广告研究真人组（Part2-Study3）,183.234.123.122,116.1122007,24.2853199,广东省,梅州市,COMPUTER,Windows,WeChat,1920px*1080px,1,6,4,2,1,3,4,5,4,3,4,4,3,5,4,3,4,5,3,4,4,5,5,4,3,5,4,3,2,4,4,3,2,2,3,3,2,2,3,2,2,1,2,4,4,5,4,5,4,4,4,4,4,5,4,2,3,2,2,5,4,5,3,4,4,5,4,3,3,5,4,5,6,6,100590.5,14250.5,24863.4,2.44444444444444,2,4.25,2.25,4,4.25,4,0,0,1,0,1,1,1
Xy4xbBw5VB8,5LmadKLW,2025-01-08 09:31:18,2025-01-08 09:41:28,610,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,223.86.159.33,105.4399378,28.8908003,四川省,泸州市,COMPUTER,Windows,Chrome,1366px*768px,0,6,4,2,1,2,2,3,2,2,2,1,2,3,2,2,2,3,2,2,3,2,3,4,4,3,3,2,3,4,5,2,4,2,4,5,4,5,4,2,4,5,4,4,3,2,4,4,3,4,2,4,3,5,4,5,3,2,2,3,4,3,5,4,2,4,4,2,3,2,4,4,11,6,25489.3,6271,28198.9,3.77777777777778,4,3.25,3,3.71428571428571,4,2.16666666666667,1,1,0,1,0,1,0
oGmmgmvg6vN,9LQAym4L,2025-01-08 08:35:15,2025-01-08 08:52:39,1044,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,60.165.142.128,100.4696542,38.9371829,甘肃省,张掖市,COMPUTER,Windows,WeChat,1600px*1200px,0,6,5,6,1,3,4,4,5,3,3,3,5,4,4,2,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,3,2,4,5,5,4,3,4,3,2,3,3,3,4,4,4,3,3,4,4,3,4,4,3,2,2,2,3,3,4,3,3,4,4,3,3,4,4,4,3,11,6,55804.1,33546.9,33882,3.77777777777778,2.71428571428571,3.5,2.25,3.42857142857143,3.75,3.75,1,1,0,0,0,0,0
lAGJPvAnaqW,leNyPkbL,2025-01-07 23:33:59,2025-01-07 23:45:50,711,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,218.0.193.30,120.2188504,30.2398990,浙江省,杭州市,COMPUTER,Windows,Chrome,1366px*768px,0,6,4,3,1,3,3,2,2,3,2,2,1,2,2,1,1,2,4,5,4,4,4,4,4,2,1,2,2,4,4,3,4,4,5,5,5,4,5,4,3,4,4,3,3,2,2,1,2,1,1,4,5,5,3,4,4,3,4,3,4,3,3,3,4,3,4,4,3,3,3,2,11,6,22074,57431.3,27603.7,4.44444444444444,2.71428571428571,1.875,3.75,3.42857142857143,4.25,1.91666666666667,1,1,0,1,0,1,0
mNVpDq94KX4,G7XrZV8e,2025-01-07 23:21:47,2025-01-07 23:35:34,827,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,182.39.150.76,117.3250044,34.8111483,山东省,枣庄市,COMPUTER,Windows,Chrome,1536px*864px,0,6,3,2,1,3,5,4,4,5,5,4,3,4,4,2,4,4,4,4,5,4,5,3,4,5,5,3,4,5,5,5,5,4,4,5,3,4,4,5,2,2,1,4,5,5,4,5,5,4,3,5,4,4,5,5,4,4,5,4,5,5,4,4,5,5,4,5,4,5,4,4,11,6,10671.5,17907.9,30865,4.33333333333333,2.42857142857143,4.375,4.5,4.71428571428571,4.5,4,1,1,1,1,1,1,1
lAGJ5WK9o85,8MZqqaKe,2025-01-07 22:49:38,2025-01-07 23:03:18,820,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,223.73.150.47,113.5117730,22.2507440,广东省,中山市,COMPUTER,Windows,Chrome,1280px*720px,0,6,4,3,1,3,2,3,1,2,2,3,1,2,4,3,4,4,5,3,4,5,5,4,5,4,4,3,2,4,4,3,2,1,1,3,2,1,1,2,2,1,1,5,4,4,4,4,3,4,5,4,5,5,4,2,1,1,2,3,5,4,3,4,4,5,5,3,4,4,5,4,11,6,19573.6,8466.8,24694.5,1.55555555555556,1.42857142857143,4.125,1.5,4.14285714285714,4.5,2.58333333333333,0,0,1,0,1,1,1
WQ2X5ojWmEG,qM6xwo3L,2025-01-07 22:42:18,2025-01-07 22:56:21,843,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,183.188.54.163,112.7115244,38.4190540,山西省,忻州市,COMPUTER,Windows,Chrome,1680px*1050px,0,6,5,4,1,3,5,4,4,5,4,5,4,5,4,4,4,5,4,4,4,5,4,4,4,4,5,4,5,4,4,4,4,2,2,2,2,1,2,2,2,2,1,4,4,5,4,5,4,4,5,4,4,4,4,2,2,2,2,4,4,4,4,4,5,4,4,4,4,5,4,4,11,6,16893.4,15497.4,25703.3,2.11111111111111,1.71428571428571,4.375,2,4.28571428571429,4,4.41666666666667,0,0,1,0,1,1,1
Q1kGJ8yya5b,AM9j8zn7,2025-01-07 22:32:10,2025-01-07 22:56:05,1435,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,59.60.208.238,117.6254064,26.2460310,福建省,三明市,COMPUTER,Windows,Chrome,1920px*1080px,0,6,4,2,1,3,4,5,4,4,5,4,5,4,4,5,4,5,4,4,5,4,4,5,5,4,5,5,4,4,4,5,1,2,1,1,2,1,2,1,2,2,1,4,5,5,4,4,5,5,4,4,4,5,4,1,2,1,1,4,5,4,4,4,4,5,4,5,4,4,5,5,11,6,37490.4,25780.5,28440.8,1.33333333333333,1.57142857142857,4.5,1.25,4.28571428571429,4.25,4.41666666666667,0,0,1,0,1,1,1
nZoA65d6p8N,ve8JXpg7,2025-01-07 22:35:50,2025-01-07 22:49:20,810,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,39.160.160.210,117.0437211,28.2463820,江西省,鹰潭市,COMPUTER,Windows,Chrome,1920px*1080px,0,6,2,6,1,3,4,5,5,4,4,5,5,5,4,4,5,5,4,4,3,4,5,4,4,5,4,4,5,4,5,4,3,1,1,2,1,2,2,1,2,2,1,5,4,4,4,4,5,4,5,5,5,4,4,1,2,2,1,4,5,3,5,4,5,5,4,5,4,4,4,5,11,6,39538.2,41537.5,25454.9,1.55555555555556,1.42857142857143,4.375,1.5,4.42857142857143,4.5,4.58333333333333,0,0,1,0,1,1,1
bo3dkwdzgpY,JekYRZb7,2025-01-07 22:23:38,2025-01-07 22:37:40,842,1,FBzu6b,消费者性格与AI视频广告研究mismatch真人组（Study3）,113.57.80.22,114.3215364,30.5673932,湖北省,武汉市,COMPUTER,Windows,Chrome,1536px*960px,0,6,5,3,1,3,4,4,3,5,5,4,4,5,5,4,4,5,5,4,4,4,5,4,4,5,4,3,4,5,4,5,4,4,3,5,4,2,2,4,2,2,1,4,5,4,4,5,4,3,5,3,4,4,2,3,4,2,3,4,4,5,4,4,5,5,4,4,5,3,4,4,11,6,36357,49833.2,31119.1,3.55555555555556,2,4.25,3,4.42857142857143,3.25,4.33333333333333,1,0,1,1,1,0,1
lAGJ3GE4OBJ,9LQbV1ve,2025-01-08 00:02:15,2025-01-08 00:15:58,823,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,163.125.124.171,114.0867734,22.5383279,广东省,深圳市,COMPUTER,Windows,Chrome,2560px*1440px,1,7,4,4,1,3,4,5,4,4,5,4,4,5,4,5,5,4,4,4,5,4,4,5,4,4,5,5,5,4,4,5,2,1,3,1,2,2,1,2,2,1,2,4,5,5,4,4,5,5,5,2,3,2,2,2,2,1,2,4,5,5,5,4,4,5,5,4,4,5,4,5,7,7,41008.3,9838.2,24996.7,1.77777777777778,1.42857142857143,4.625,1.75,4.57142857142857,2.25,4.41666666666667,0,0,1,0,1,0,1
nZoAa9EQD42,5M2xzjaL,2025-01-07 23:14:53,2025-01-07 23:32:58,1085,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,124.119.50.24,86.0379170,44.3060000,新疆维吾尔自治区,自治区直辖县级行政区划,COMPUTER,Windows,Chrome,1536px*864px,1,7,4,2,1,3,4,4,4,5,5,5,5,4,4,4,5,5,5,4,4,4,5,5,5,5,5,5,4,4,5,5,4,4,4,4,5,5,5,5,2,2,2,4,4,5,4,4,5,5,5,4,4,5,5,2,1,1,1,5,5,4,5,5,5,5,5,5,5,5,4,4,7,7,32463.3,15200.9,29463.4,4.55555555555556,1.57142857142857,4.5,1.25,4.57142857142857,4.5,4.5,1,0,1,0,1,1,1
mNVpovQK0Gg,G7XrZV8e,2025-01-07 23:06:54,2025-01-07 23:21:35,881,1,B3yiI3,消费者性格与AI视频广告研究真人组（主研究-Study3）,182.39.150.76,117.3250044,34.8111483,山东省,枣庄市,COMPUTER,Windows,Chrome,1536px*864px,1,7,4,2,1,3,4,4,5,5,4,3,4,4,4,5,3,4,5,4,4,5,5,3,4,2,4,5,4,4,3,4,5,5,4,4,5,5,2,4,2,1,2,4,5,5,4,4,5,4,4,5,5,4,4,4,4,5,3,2,4,4,4,4,5,5,4,4,5,4,4,5,7,7,33957.2,11422.4,28120,4.22222222222222,2.42857142857143,4.375,4,3.85714285714286,4.5,4.08333333333333,1,1,1,1,1,1,1
