作答ID,用户ID,开始时间,结束时间,作答时长,作答渠道,发布ID,问卷发布名称,IP,经度,纬度,省份,城市,设备类型,操作系统类型,浏览器类型,屏幕分辨率,Authoritative,Professionalism,HighProfile,Sensational,Group,Type_Influencer,Gender,Education,Age,NativeLanguage,Experience_AI,Familiarity_1,Familiarity_2,Familiarity_3,Cuteness_1,Cuteness_2,Cuteness_3,Popularity_1,Popularity_2,Popularity_3,Reputation_1,Reputation_2,Reputation_3,Professionalism_1,Professionalism_2,Professionalism_3,Relevance_1,Relevance_2,Relevance_3,Relevance_4,Relevance_5,Relevance_6,Relevance_7,Relevance_8,Relevance_9,Persuasiveness_1,Persuasiveness_2,Persuasiveness_3,Persuasiveness_4,Persuasiveness_5,Persuasiveness_6,Persuasiveness_7,Persuasiveness_8,Persuasiveness_9,Excitement_1,Excitement_2,Excitement_3,Excitement_4,Excitement_5,Excitement_6,Excitement_7,Excitement_8,Excitement_9,Referencing_1,Referencing_2,Referencing_3,Referencing_4,Referencing_5,TargetingGap_1,TargetingGap_2,TargetingGap_3,TargetingGap_4,TargetingGap_5,DemonstrativeGap_1,DemonstrativeGap_2,DemonstrativeGap_3,DemonstrativeGap_4,DemonstrativeGap_5,PersuasiveGap_1,PersuasiveGap_2,PersuasiveGap_3,PersuasiveGap_5,PersuasiveGap_6,Engagement_Info1,Engagement_Info2,Engagement_Info3,Engagement_Emotion1,Engagement_Emotion2,Engagement_Emotion3,Engagement_Behaviour1,Engagement_Behaviour2,Engagement_Behaviour3,Recall_Brand,Recall_Influencer,ResponseTime1,ResponseTime2,ResponseTime3,filter_$
nZo330xZ8bN,G7XBwQoe,2025-01-07 10:12:54,2025-01-07 10:22:54,600,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,120.208.127.47,112.5606750,37.8201180,山西省,太原市,COMPUTER,Windows,Chrome,1120px*700px,0,0,1,0,3,1,1,5,4,1,3,3,4,3,2,2,3,4,4,5,4,4,3,4,4,3,3,4,3,3,3,2,3,2,3,3,3,3,4,4,3,4,3,4,2,3,3,2,3,4,3,3,3,4,4,3,4,3,2,2,3,2,3,2,2,3,2,2,2,3,3,2,2,3,4,3,4,3,4,3,3,2,3,3,26333.6,14244.9,27191.8,1
vwk2QDD1BrV,4ennwANe,2025-01-07 10:11:10,2025-01-07 10:18:37,447,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,124.119.50.13,86.0435290,44.3087350,新疆维吾尔自治区,自治区直辖县级行政区划,COMPUTER,Windows,Chrome,1920px*1080px,0,0,1,0,3,1,1,5,2,1,3,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,5,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,1,1,1,2,1,1,2,3,2,2,1,2,2,2,2,4,5,5,5,5,5,5,5,5,3,3,37881.9,3910.3,29669,1
Xy4K85ngQXO,BMDbn29L,2025-01-07 10:08:15,2025-01-07 10:17:02,527,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,39.171.229.241,120.5873800,30.0481630,浙江省,绍兴市,COMPUTER,Windows,Chrome,1920px*1080px,0,0,1,0,3,1,1,3,2,1,3,5,4,4,4,4,2,4,3,5,4,4,5,4,4,4,4,4,5,4,4,4,4,3,5,4,4,3,5,4,4,5,4,4,2,3,4,4,2,2,2,1,1,4,4,2,5,4,1,1,2,2,2,2,5,2,2,2,2,2,2,1,2,2,2,4,2,2,4,1,4,2,3,3,13822,15617.8,25216,1
mNVXyYqZpOO,J7B6bxd7,2025-01-07 10:06:18,2025-01-07 10:15:26,548,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,183.154.26.110,119.6481889,29.0773221,浙江省,金华市,COMPUTER,Windows,Chrome,1920px*1080px,0,0,1,0,3,1,2,4,2,1,2,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,3,4,3,3,3,3,3,4,3,3,3,4,4,4,4,3,3,3,4,4,4,3,4,4,3,4,4,4,4,4,4,3,2,3,3,2,2,3,2,2,2,3,4,3,2,2,3,3,4,4,4,4,4,4,4,3,3,10696.9,26229.8,23964.1,1
lAGXw6PBWO2,RMWrP2Be,2025-01-07 18:51:04,2025-01-07 18:59:27,503,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,180.142.70.97,109.1137980,21.4713540,广西壮族自治区,北海市,COMPUTER,Windows,Chrome,1536px*864px,0,0,1,0,3,2,1,4,3,1,3,4,5,4,5,4,4,5,5,4,5,4,5,4,5,5,4,4,5,5,4,4,4,5,4,4,4,3,5,4,5,4,4,4,4,5,5,4,5,4,5,4,4,3,3,4,4,3,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,4,5,5,4,5,4,3,5,4,3,3,109299.5,67268.8,26325.6,0
nZowa1yxajN,WLGKYYPL,2025-01-07 17:58:16,2025-01-07 18:11:41,805,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,113.117.175.73,113.3903003,22.5155197,广东省,中山市,COMPUTER,Windows,Chrome,1366px*768px,0,0,1,0,3,2,2,4,4,1,3,4,5,4,4,5,4,5,5,5,5,4,4,4,4,5,4,4,5,3,4,4,3,4,3,4,4,4,5,4,5,5,4,4,4,5,4,4,5,4,4,5,4,4,4,5,4,3,2,2,1,2,2,1,3,2,1,2,2,4,2,2,1,4,4,5,4,5,5,5,4,4,3,3,24300.8,24991.5,30805.3,0
lAGXDEVajN5,ve8oolxL,2025-01-07 18:00:35,2025-01-07 18:07:36,421,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,111.18.245.214,108.8970230,34.1538500,陕西省,西安市,COMPUTER,Windows,Chrome,1280px*720px,0,0,1,0,3,2,2,4,2,1,3,4,3,4,4,4,2,4,3,4,5,4,4,4,4,2,2,2,4,3,2,4,2,3,2,3,2,2,3,2,4,4,3,4,4,3,2,2,3,4,5,2,2,2,3,2,4,4,2,1,2,2,2,4,5,2,2,3,3,4,2,4,4,2,2,4,2,3,3,2,3,2,3,3,38879,27347.1,27209.1,0
nZow9yl09od,nePQ0WYM,2025-01-07 17:07:03,2025-01-07 17:20:52,829,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,219.159.240.62,107.3696369,22.3853068,广西壮族自治区,崇左市,COMPUTER,Windows,Chrome,1600px*900px,0,0,1,0,3,2,2,4,4,1,3,2,2,3,1,3,3,3,2,3,4,3,2,2,3,2,2,3,2,2,3,4,3,2,4,3,3,2,2,4,2,3,2,4,2,4,2,2,3,3,2,4,5,3,2,1,4,3,2,3,4,3,2,2,3,4,3,5,5,2,3,2,4,2,4,3,4,2,2,4,3,4,3,3,428755.1,12284.1,27009,0
Q1kz9EnAdAY,0eyPXyBL,2025-01-07 14:16:26,2025-01-07 14:26:38,612,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,223.100.66.142,123.9574206,41.8744867,辽宁省,抚顺市,COMPUTER,Windows,Chrome,1920px*1080px,0,0,1,0,3,2,2,4,4,1,3,4,4,5,4,5,4,5,4,4,4,5,5,4,4,5,4,4,5,4,5,4,4,5,5,4,3,4,5,4,4,5,4,4,4,3,4,5,4,4,5,3,3,5,4,4,4,5,2,1,1,2,2,2,2,1,1,2,2,3,2,1,2,4,4,5,4,3,4,4,5,4,3,3,39104.6,26918.6,36872.2,0
Q1kzDEdZOxQ,5M2pBRkL,2025-01-07 12:49:09,2025-01-07 12:57:48,519,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,58.248.180.196,113.3449580,23.1257810,广东省,广州市,COMPUTER,Windows,Chrome,1920px*1080px,0,0,1,0,3,2,2,4,5,1,3,4,4,4,2,2,4,4,4,4,5,4,5,5,5,4,4,4,3,4,4,4,4,3,4,4,4,4,4,2,4,4,5,4,3,4,4,4,4,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,4,2,2,2,2,3,2,2,2,4,4,4,2,3,4,4,5,4,3,3,57416.1,26682,24093,0
mNVJPpzmEDx,BMDZqOGL,2025-01-07 12:45:16,2025-01-07 12:56:41,685,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,111.44.171.177,101.7489177,36.5713230,青海省,西宁市,COMPUTER,Windows,WeChat,1093px*615px,0,0,1,0,3,2,1,3,4,1,3,5,4,5,4,5,4,4,5,4,4,5,4,4,4,4,4,5,4,4,4,4,5,4,4,5,4,4,4,5,5,4,4,4,4,4,5,4,5,5,4,4,4,4,5,4,4,4,2,1,2,1,2,2,1,2,1,2,2,5,4,1,1,5,4,4,4,4,5,4,4,4,3,3,30745.3,14369.1,35424.3,0
oGmA1NRqkn6,xModpER7,2025-01-07 11:41:33,2025-01-07 11:57:39,966,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,223.73.160.55,114.6973192,23.7419171,广东省,河源市,COMPUTER,Windows,WeChat,1920px*1080px,0,0,1,0,3,2,2,3,4,1,3,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,2,1,2,1,1,1,2,1,2,1,2,5,1,2,1,4,5,4,5,4,5,4,5,4,3,3,78203.9,44086.3,26652.7,0
bo3Kvz0Ylkk,4enWWJnM,2025-01-07 11:28:41,2025-01-07 11:39:11,630,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,117.136.22.221,114.3121010,34.8134980,河南省,开封市,COMPUTER,Windows,Chrome,1536px*864px,0,0,1,0,3,2,1,4,3,1,3,4,4,5,4,5,5,4,4,3,4,5,4,4,5,5,4,4,5,3,5,4,3,3,4,4,3,3,5,4,4,5,5,4,4,5,4,4,5,4,5,4,4,4,5,4,5,4,2,1,2,2,2,1,2,3,2,1,3,4,2,2,1,4,4,5,4,5,5,5,4,4,3,3,61496.1,34694.7,24284.4,0
Q1kKn20p6Vb,xebQKXyL,2025-01-07 10:43:52,2025-01-07 11:00:53,1021,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,120.238.223.93,110.4061389,21.1995566,广东省,湛江市,COMPUTER,Windows,Chrome,1280px*720px,0,0,1,0,3,2,2,5,2,1,3,4,4,4,4,4,5,4,4,4,4,4,4,5,5,5,4,4,4,4,5,5,4,4,4,4,4,4,4,5,5,5,5,5,4,4,5,5,5,4,5,4,4,5,5,5,5,4,2,2,2,2,2,1,1,1,1,2,2,4,2,3,2,4,4,5,5,5,5,5,5,5,3,3,594697.1,38475.8,24033.3,0
bo3Kd9DjbEy,2MdZQpzL,2025-01-07 10:33:50,2025-01-07 10:45:37,707,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,112.43.80.197,87.6157250,43.7909240,新疆维吾尔自治区,乌鲁木齐市,COMPUTER,Windows,Chrome,1920px*1080px,0,0,1,0,3,2,2,5,4,1,3,4,4,5,4,4,3,4,4,5,4,4,3,3,4,4,2,4,4,4,5,4,4,5,4,3,4,3,4,4,3,4,3,4,3,4,4,4,4,5,5,4,4,3,4,4,3,3,2,2,2,2,2,2,3,2,3,1,2,3,2,2,2,4,3,4,4,3,4,4,3,3,3,3,122396.5,103989,24123.6,0
bo3K4yyKZmd,G7XnEbOe,2025-01-07 10:23:41,2025-01-07 10:31:40,479,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,112.2.158.192,120.8753318,32.0119567,江苏省,南通市,COMPUTER,Windows,Chrome,1368px*912px,0,0,1,0,3,2,2,3,5,1,3,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,2,2,2,2,4,2,3,2,2,2,2,4,2,2,2,3,3,4,4,4,4,4,4,3,7,3,11731.07,10886.895,25724.56,0
Q1kKKA4lv3W,JekdqjbM,2025-01-07 10:19:15,2025-01-07 10:29:38,623,1,jamQJn,消费者性格与AI视频广告研究动漫组（主研究-Study2）,221.224.57.214,120.6079090,31.7779650,江苏省,苏州市,COMPUTER,Windows,Chrome,1600px*900px,0,0,1,0,3,2,1,5,4,1,3,4,5,5,4,5,4,4,5,5,4,4,5,4,5,4,4,4,5,4,5,5,4,5,4,5,5,4,5,4,4,5,4,5,4,4,5,4,5,5,4,5,4,5,5,4,5,4,2,1,2,1,2,2,1,1,2,1,2,5,1,1,2,4,5,5,4,5,4,5,5,4,3,3,5310.6,4881.5,24608.4,0
mNVrQ5WKDzO,QL0OVW07,2025-01-07 20:24:07,2025-01-07 20:33:04,537,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,117.191.192.92,81.3232952,43.9242508,新疆维吾尔自治区,伊犁哈萨克自治州,COMPUTER,Windows,Chrome,1536px*960px,0,0,1,0,3,3,2,5,4,1,2,4,3,3,3,4,4,4,5,5,4,4,5,4,4,3,4,4,3,4,5,3,4,3,4,4,4,3,4,4,3,5,5,4,4,4,5,4,5,4,3,4,4,4,3,4,4,3,2,3,2,2,2,2,3,2,2,1,2,4,2,2,3,4,4,5,4,5,5,5,3,4,3,3,28590.3,17640.3,29907.1,0
Q1kzAVx6DyG,aMgO5W5M,2025-01-07 16:33:12,2025-01-07 16:44:24,672,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,39.144.154.82,119.7537300,31.4529550,江苏省,无锡市,COMPUTER,Windows,Chrome,1280px*720px,0,0,1,0,3,3,2,5,3,1,3,2,2,2,3,2,4,3,3,4,2,2,2,4,4,4,4,4,3,3,4,4,3,3,3,4,4,4,4,4,4,4,4,4,3,2,4,3,3,3,2,3,3,3,4,4,3,3,3,2,3,2,3,3,3,2,3,2,3,3,2,2,2,3,3,3,4,3,3,4,3,3,3,3,67161.8,76876.5,32158.7,0
vwkmx52KwOA,5LwKDovL,2025-01-07 14:03:41,2025-01-07 14:19:10,929,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,113.121.212.127,116.8115710,37.6464160,山东省,德州市,COMPUTER,Windows,Chrome,1280px*720px,0,0,1,0,3,3,2,4,2,1,3,4,5,4,3,3,5,4,5,5,3,4,5,4,5,4,4,5,5,3,4,4,5,5,4,4,3,3,4,5,5,4,4,5,4,5,5,5,4,3,4,4,5,4,5,3,4,4,2,2,1,2,1,1,2,1,2,2,3,4,2,2,1,4,5,5,4,4,5,5,4,4,3,3,103571.5,90410.8,44405.1,0
oGmAbxzpwYR,WLGo0gPL,2025-01-07 13:57:18,2025-01-07 14:09:13,715,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,1.71.232.14,112.4742777,37.6618311,山西省,太原市,COMPUTER,Windows,Chrome,1920px*1200px,0,0,1,0,3,3,1,4,3,1,3,3,4,2,3,2,4,2,3,2,3,4,4,4,3,5,4,3,5,4,3,3,2,4,3,4,3,4,2,2,3,4,4,3,4,3,5,3,4,4,3,2,2,2,3,2,4,4,2,3,2,2,4,2,3,1,3,4,2,3,2,2,3,3,4,4,4,3,4,2,4,3,3,3,24885.5,36458.1,28100.5,0
mNVJnJ4EJgO,qM6o9kJ7,2025-01-07 13:05:50,2025-01-07 13:18:25,755,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,120.235.6.38,110.2884560,21.6093370,广东省,湛江市,COMPUTER,Windows,Chrome,1368px*912px,0,0,1,0,3,3,1,4,2,1,3,1,1,2,4,4,5,2,3,2,2,1,2,2,4,2,4,4,3,4,4,4,2,2,2,2,2,1,4,5,4,2,2,2,4,5,4,4,2,4,4,3,2,4,4,5,4,4,2,1,2,1,2,2,4,1,3,2,4,2,2,4,4,2,3,4,4,3,4,1,4,2,3,3,27687.9,59709.9,29854.4,0
Q1kzWJ50bEb,9LQnYlde,2025-01-07 12:34:04,2025-01-07 12:43:47,583,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,117.148.120.191,120.1034940,30.8675408,浙江省,湖州市,COMPUTER,Windows,Chrome,1440px*960px,0,0,1,0,3,3,2,4,2,1,3,2,2,2,4,3,4,3,3,3,2,2,2,2,2,2,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4,3,3,3,3,3,4,4,3,4,3,3,3,4,4,4,4,4,2,2,2,2,2,2,3,2,2,3,3,4,4,4,4,2,4,4,4,4,4,2,4,4,3,3,15682.3,17290.3,28387.3,0
oGmwoRnjqp4,oe4AdmxM,2025-01-07 11:29:24,2025-01-07 11:36:07,403,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,219.138.10.81,112.2294310,30.3327930,湖北省,荆州市,COMPUTER,Windows,Chrome,1920px*1080px,0,0,1,0,3,3,1,5,3,1,3,2,1,2,4,4,5,3,3,2,2,2,1,3,4,2,4,4,5,4,4,3,3,4,5,3,4,3,4,4,5,2,3,3,3,4,4,4,3,2,2,2,1,4,4,5,4,5,2,1,1,2,2,4,4,3,4,2,2,2,3,2,1,3,4,4,3,4,3,4,3,2,3,3,16137.8,23853.4,30275.7,0
Q1kKAn6Gb8B,AM9G3kRL,2025-01-07 11:13:24,2025-01-07 11:21:03,459,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,112.42.70.219,121.5576790,38.9536310,辽宁省,大连市,COMPUTER,Windows,Chrome,1707px*1067px,0,0,1,0,3,3,2,4,2,1,3,2,1,1,3,4,4,4,5,5,4,3,4,4,5,3,5,4,5,5,4,3,4,5,4,4,3,3,5,2,4,3,4,4,2,4,4,3,2,4,3,3,4,4,3,4,4,5,2,1,2,2,2,1,2,1,1,3,2,5,3,3,4,3,4,4,2,4,4,3,3,2,3,3,33146.5,14535,28176.6,0
g90Km8Eg1OO,5M2mW32e,2025-01-07 10:53:24,2025-01-07 11:01:08,464,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,113.58.214.114,110.3189135,20.0143207,海南省,海口市,COMPUTER,Windows,WeChat,1504px*1003px,0,0,1,0,3,3,2,4,4,1,3,2,2,3,4,4,5,4,4,4,3,4,4,3,3,4,5,4,4,4,4,4,4,5,4,4,4,4,5,4,5,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,5,4,2,2,1,2,2,1,2,2,1,2,2,4,2,2,2,4,4,5,4,4,5,4,5,4,3,3,37124.6,24838.2,30349.7,0
NPXKX4WW4WJ,leNwR5JM,2025-01-07 10:38:27,2025-01-07 10:56:49,1102,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,106.118.84.89,119.5919001,39.9412726,河北省,秦皇岛市,COMPUTER,Windows,Chrome,1536px*864px,0,0,1,0,3,3,2,4,5,1,2,3,2,4,4,3,5,4,3,5,4,3,5,3,2,3,4,5,4,3,4,2,5,3,4,3,4,3,5,4,3,5,4,5,5,4,5,4,3,4,5,3,4,2,3,4,3,2,3,2,1,2,5,3,2,2,3,4,2,3,2,1,2,4,3,5,3,4,3,4,5,3,3,3,90561.9,20956.1,33083.3,0
lAGYGKoxrKx,5LmVP9ge,2025-01-07 10:44:03,2025-01-07 10:55:08,665,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,117.166.16.30,114.3970245,27.7975684,江西省,宜春市,COMPUTER,Windows,Firefox,1920px*1080px,0,0,1,0,3,3,1,5,4,1,3,2,2,3,3,4,4,3,4,4,2,3,3,4,4,3,3,3,4,3,4,3,2,2,3,4,3,4,5,4,4,3,4,4,4,5,4,3,4,3,3,3,4,4,4,3,4,3,3,1,3,3,2,1,3,2,2,2,2,4,3,3,4,4,4,5,3,4,4,4,4,5,3,3,219159,32429,30033,0
Q1kKk1ZzqP4,xLV55ZV7,2025-01-07 10:36:46,2025-01-07 10:54:21,1055,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,101.91.147.168,121.4626700,31.2202940,上海市,市辖区,COMPUTER,Windows,Chrome,1920px*1080px,0,0,1,0,3,3,2,4,3,1,3,2,1,2,2,1,1,2,2,1,1,2,2,2,1,1,4,3,5,5,3,3,4,4,5,4,5,5,4,4,4,4,3,4,4,5,5,4,5,5,4,4,5,5,4,4,5,4,2,1,1,1,2,2,1,2,1,1,1,4,2,1,2,4,5,4,4,4,5,5,4,4,3,3,11266.8,7508.1,26736.1,0
NPXKz8Zn0yR,aMg8NQ7w,2025-01-07 10:34:29,2025-01-07 10:47:23,774,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,183.228.181.254,106.5195300,29.4654640,重庆市,市辖区,COMPUTER,Windows,Chrome,1536px*864px,0,0,1,0,3,3,2,4,2,1,3,1,1,2,5,4,5,4,4,5,2,2,3,3,4,4,4,5,5,4,4,5,5,4,5,4,5,4,5,5,4,4,4,5,5,4,4,5,4,5,4,5,4,4,5,4,5,3,2,1,2,1,1,1,1,2,2,1,2,3,2,1,2,5,4,5,4,4,5,5,4,4,3,3,29413.2,53491,27819.9,0
mNVXrQ2n0bn,qM6zwy3M,2025-01-07 10:29:39,2025-01-07 10:42:12,753,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,14.150.70.33,113.5487100,23.1030860,广东省,广州市,COMPUTER,Windows,Chrome,1603px*902px,0,0,1,0,3,3,2,3,2,1,3,2,1,3,2,2,4,2,1,2,2,1,1,2,3,1,4,4,5,3,4,4,3,2,4,4,5,4,5,5,4,2,1,2,2,4,4,5,2,4,4,3,4,5,4,4,5,3,2,1,2,1,4,1,2,2,1,2,2,2,2,1,2,2,4,5,4,3,5,4,5,4,3,3,8535.7,27147.7,36178.7,0
mNVXz8zXZod,5LwnqK27,2025-01-07 10:10:23,2025-01-07 10:22:08,705,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,59.51.73.169,112.6189292,26.8895966,湖南省,衡阳市,COMPUTER,Windows,WeChat,1920px*1080px,0,0,1,0,3,3,2,5,3,1,3,2,3,2,4,5,4,4,4,3,3,2,3,3,3,2,3,4,4,3,4,4,5,4,5,4,3,3,4,4,3,4,3,4,4,5,4,4,3,4,4,5,5,4,3,4,5,4,2,1,2,2,2,3,3,2,1,2,4,4,1,2,2,4,4,3,4,5,4,3,4,4,3,3,42571.3,9317,30088.4,0
nZo38pX5m9d,J7q8gwKM,2025-01-07 10:02:15,2025-01-07 10:13:58,703,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,113.201.75.99,109.4860125,34.4931199,陕西省,渭南市,COMPUTER,Windows,Chrome,1536px*864px,0,0,1,0,3,3,2,4,4,1,3,3,3,4,4,5,5,4,5,5,3,4,4,4,4,5,4,4,5,3,4,3,4,4,4,5,4,4,4,4,3,4,4,4,4,4,5,5,4,4,4,5,5,4,3,5,5,5,2,1,2,4,2,1,2,1,2,2,2,4,4,2,2,4,3,5,3,4,5,4,4,4,3,3,67461.6,34973.6,51609.8,0
vwk2gB5AvxX,Ke5Wm347,2025-01-07 09:57:17,2025-01-07 10:05:47,510,1,YBrAji,消费者性格与AI视频广告研究虚拟组（主研究-Study2）,113.89.102.103,114.0867734,22.5383279,广东省,深圳市,COMPUTER,Windows,Chrome,2560px*1080px,0,0,1,0,3,3,1,4,3,1,3,3,2,2,4,3,4,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,2,2,3,3,4,3,4,4,4,3,3,3,3,4,5,3,4,4,4,3,3,2,3,4,4,4,3,3,4,2,3,2,3,2,3,3,3,4,3,2,4,2,3,3,3,4,3,3,3,3,3,3,49616.7,22298.3,34319.6,0
NPXy66V0bPb,xebE3zkL,2025-01-07 19:09:25,2025-01-07 19:24:53,928,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,42.94.91.17,105.9003830,34.5635740,甘肃省,天水市,COMPUTER,Windows,Chrome,1536px*960px,0,0,1,1,4,1,1,3,2,1,3,4,5,4,4,4,4,5,4,5,4,5,5,5,5,4,4,4,5,5,4,4,4,5,4,4,5,5,4,5,5,4,4,5,4,4,5,5,4,5,5,5,4,4,5,4,5,5,3,2,2,1,1,1,1,1,2,2,2,5,2,1,1,4,5,5,4,5,4,5,5,4,4,4,25912.9,9826.3,25644.9,1
bo30qZB4A2d,VMJlAlkL,2025-01-07 17:10:57,2025-01-07 17:21:34,637,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,223.104.67.98,113.3760670,23.0758650,广东省,广州市,COMPUTER,Windows,Chrome,1280px*720px,0,0,1,1,4,1,2,4,3,1,1,4,4,4,4,4,5,5,5,5,5,5,5,2,4,2,4,4,4,4,4,4,3,3,4,4,4,4,5,4,4,5,4,4,4,5,5,5,5,4,4,4,4,4,3,3,4,4,2,2,2,2,1,2,2,1,2,1,2,4,2,2,2,4,4,5,4,3,4,3,4,4,4,4,7308,8295,81319.2,1
NPXNpQKVnGb,z7lbGQpe,2025-01-07 14:17:30,2025-01-07 14:26:47,557,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,183.167.178.199,117.4892467,30.6590258,安徽省,池州市,COMPUTER,Windows,Chrome,2560px*1440px,0,0,1,1,4,1,1,3,4,1,3,5,4,5,4,3,2,5,4,5,4,5,4,3,4,5,4,5,4,3,5,4,5,4,5,4,3,4,5,4,5,4,3,2,5,4,5,4,5,4,5,4,3,4,3,4,3,4,2,1,2,1,1,2,1,2,1,1,2,5,3,1,2,4,5,4,5,3,5,4,5,3,4,4,28403.7,12550.2,27052.7,1
NPXN0roR2Gb,kMrONZ07,2025-01-07 13:09:42,2025-01-07 13:38:54,1752,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,117.174.121.95,104.0579900,30.6473620,四川省,成都市,COMPUTER,Windows,Chrome,3440px*1440px,0,0,1,1,4,1,2,4,4,1,3,4,5,4,4,4,5,5,5,4,5,4,5,4,4,5,5,4,5,5,5,4,5,4,4,5,5,5,4,5,4,4,5,4,4,5,5,4,5,4,4,4,5,4,5,5,5,4,1,1,2,1,1,1,2,2,1,2,2,5,1,2,2,5,4,4,4,5,4,5,5,4,4,4,21823.6,14810.1,29242.4,1
vwkmymzzwgv,qM6A0OPe,2025-01-07 12:01:28,2025-01-07 12:26:42,1514,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,223.98.104.57,117.3250044,34.8111483,山东省,枣庄市,COMPUTER,Windows,Chrome,1366px*768px,0,0,1,1,4,1,2,4,3,1,3,4,5,4,4,3,3,4,4,5,4,4,5,5,5,4,5,4,5,4,4,5,4,4,5,4,4,4,5,4,5,4,4,4,3,3,4,4,4,5,4,5,4,4,3,4,5,4,2,1,2,2,2,1,1,2,2,1,2,4,3,2,2,4,5,4,4,5,4,3,4,4,4,4,267781.3,169995.2,32813.6,1
lAGvW0RXzKx,5LwmVJnM,2025-01-07 11:33:01,2025-01-07 11:47:07,846,1,6viY3m,消费者性格与AI视频广告研究真人组（主研究-Study2）,125.89.89.23,110.4125370,21.2998630,广东省,湛江市,COMPUTER,Windows,Chrome,1280px*720px,0,0,1,1,4,1,2,4,4,1,3,5,4,5,4,4,5,5,4,5,4,5,5,4,5,5,4,4,5,4,5,5,4,4,5,4,3,3,5,5,4,5,4,4,5,5,4,5,4,5,5,4,5,4,4,5,5,4,2,1,1,1,2,2,1,1,2,2,2,3,1,1,2,4,5,5,4,5,4,5,5,4,4,4,24612.2,23700.5,25766.8,1
